CHN,China,Median,,,,,,,,,,,,,,,,,,,,118.8062,112.8157,107.0585,101.3598,95.8511,90.2824,84.7509,79.4862,74.5245,70.0595,66.0658,62.7319,59.8788,57.6924,56.0296,54.8472,54.1444,53.8042,53.7801,53.8587,53.8630,53.6198,53.0610,52.1135,50.8066,49.1816,47.3653,45.4971,43.4851,41.3506,39.0932,36.6804,34.1050,31.4764,28.8551,26.3360,24.0207,21.9545,20.1131,18.4901,17.0500,15.7552,14.5701,13.4838,12.4795,11.5584,10.7131,9.9335,9.2208,8.5776,7.9791,7.4388,6.9346
CHN,China,Upper,,,,,,,,,,,,,,,,,,,,139.0477,129.1669,120.9114,113.5438,106.7450,100.4669,94.4451,88.9081,83.4915,78.8328,74.5476,70.8928,67.8403,65.3541,63.5174,62.0378,60.9810,60.2033,59.7096,59.3432,58.9108,58.3299,57.3203,55.8244,54.0644,52.1556,50.2417,48.1987,46.0717,43.8276,41.4326,38.9162,36.2261,33.4092,30.5970,27.8878,25.4397,23.2576,21.3317,19.6031,18.0779,16.6926,15.4536,14.2992,13.2258,12.2682,11.3743,10.5450,9.8054,9.1291,8.5513,8.0726,7.6899
COL,Colombia,Lower,,,146.3059,144.1404,141.8502,139.2734,136.4167,132.9664,129.6116,126.2014,122.7850,119.5086,116.2345,113.0252,109.8441,106.8014,103.7782,100.7452,97.7157,94.3994,91.0123,87.6592,84.1698,80.5529,76.8288,73.0730,69.2611,65.4183,61.6677,57.9918,54.5461,51.2637,48.2100,45.3794,42.8005,40.5297,38.5746,36.9236,35.5239,34.3173,33.1931,32.1027,30.9937,29.9175,28.8506,27.8046,26.7691,25.7712,24.8280,23.9767,23.1314,22.3795,21.6532,20.9615,20.2780,19.6103,18.9564,18.2558,17.5824,16.9002,16.1816,15.4525,14.6846,13.9415,13.2118,12.4681,11.7362,11.0360,10.3055,9.6400,9.0171,8.4514
COL,Colombia,Median,,,176.8204,170.9565,165.3796,159.9366,154.6197,149.3957,144.3438,139.5315,134.9359,130.4843,126.2392,122.2657,118.4564,114.9053,111.4003,107.9539,104.5688,101.0752,97.5357,93.8668,90.1149,86.2446,82.2217,78.1393,73.9640,69.8341,65.7576,61.8691,58.1653,54.6948,51.4741,48.5201,45.8983,43.5503,41.4987,39.7152,38.1751,36.8032,35.5719,34.3925,33.2427,32.1069,30.9946,29.8894,28.8051,27.7864,26.8156,25.9046,25.0664,24.2921,23.5512,22.8437,22.1719,21.5167,20.8725,20.2360,19.6182,19.0039,18.3844,17.8005,17.2304,16.6606,16.1194,15.5962,15.0851,14.6162,14.1407,13.7196,13.2514,12.8482
COL,Colombia,Upper,,,213.4241,202.7453,192.5295,183.4610,175.1397,167.5459,161.0520,154.5772,148.4840,142.7898,137.3974,132.4160,127.8212,123.6470,119.7105,115.8510,112.0222,108.2597,104.4476,100.5845,96.6424,92.5707,88.2782,83.7636,79.2239,74.6566,70.2506,66.0172,62.0581,58.3480,54.9193,51.8402,49.0842,46.6683,44.5130,42.6014,40.9437,39.4590,38.1345,36.9175,35.6940,34.4917,33.2570,32.0933,30.9872,29.9284,28.9008,27.9701,27.0965,26.3159,25.5928,24.9403,24.2661,23.6470,23.0628,22.4754,21.8992,21.3630,20.8768,20.4790,20.1546,19.8468,19.6011,19.4334,19.3486,19.3041,19.3611,19.4158,19.5049,19.5791
COM,Comoros,Lower,,,,,,,,,,,,,,,,,,,,,181.8043,182.0638,182.2578,181.4629,179.6460,176.8842,173.7661,170.1976,165.8832,161.5158,156.8364,151.7816,146.8147,141.6592,136.6889,132.1099,127.7143,123.5981,119.9795,116.4658,112.8478,109.1586,105.1842,101.2573,97.5517,94.1931,91.2499,88.6890,86.3079,84.3574,82.2897,79.8973,77.5704,75.3060,72.9999,70.7462,68.6359,66.5458,64.5404,62.6327,60.6847,58.7195,56.8574,54.9946,52.9961,51.3190,49.3838,47.2641,44.8572,42.4710,39.8622,37.1937
COM,Comoros,Median,,,,,,,,,,,,,,,,,,,,,231.7400,225.7020,219.8925,214.2871,208.8234,203.2653,197.5917,192.0693,186.4036,180.7088,174.9821,169.4182,163.8384,158.5524,153.3327,148.4233,143.5554,139.0952,134.7540,130.5643,126.4874,122.5288,118.6918,115.0212,111.7473,108.6792,105.8502,103.2170,100.7765,98.5524,96.3750,94.2886,92.0927,89.6849,87.2471,84.7464,82.3582,79.9320,77.5281,75.1216,72.6818,70.2810,67.9840,65.7579,63.5203,61.2489,59.0099,56.9142,54.9026,53.0729,51.3401,49.7167
COM,Comoros,Upper,,,,,,,,,,,,,,,,,,,,,288.6723,275.8262,265.1803,255.1867,245.3449,236.5779,228.4446,220.7974,213.2104,206.0507,198.5118,191.5530,184.6447,178.1822,172.0267,166.1736,160.3729,154.6862,149.6787,144.9023,140.3490,135.9209,131.9653,128.3351,125.1000,122.3850,119.7484,117.7123,115.8521,114.4734,113.3846,112.1941,111.3634,110.8263,109.8736,108.0766,106.0033,103.6190,100.5825,97.0522,93.6945,90.0528,86.3543,82.7609,79.2202,75.9958,73.2724,71.2250,69.7258,68.3807,67.3865,66.7720
COG,Congo,Lower,240.5882,235.0051,228.2073,220.4722,212.3830,203.9884,195.4244,186.9248,178.8724,171.4416,164.5921,158.7765,153.2790,147.7901,142.5293,137.2126,132.0102,126.2828,120.4632,114.8423,109.9663,104.9805,100.6022,96.8438,93.8634,91.1010,89.1650,88.1212,87.1241,86.3874,85.7272,85.0958,84.4617,83.3707,82.1837,80.9934,79.8845,79.1774,78.8452,79.3194,80.5127,82.0838,84.5187,87.4768,90.8911,94.4692,97.9702,101.1273,103.0813,103.6271,102.4983,99.6702,95.5611,90.2543,84.0685,77.5633,71.3457,65.8401,61.1511,57.1563,53.4896,49.6734,45.9383,42.5156,39.3289,36.6102,33.9977,31.7179,29.6254,31.5786,25.9234,24.2532
COG,Congo,Median,279.4971,272.3770,264.7563,256.8030,248.4185,239.4962,229.7414,219.8887,210.4298,201.9874,193.7886,186.1808,179.3255,172.8291,166.6337,160.8849,155.3637,150.1380,145.1715,140.7060,136.4797,132.5942,129.1093,125.7397,122.7257,119.7799,117.1344,114.3816,111.6725,109.1053,106.7908,104.2156,101.6453,99.1700,96.6611,94.3004,92.2941,90.9592,90.2668,90.3272,91.2243,92.8587,95.1025,97.9716,101.3507,104.8627,108.4622,111.6921,113.9347,114.6649,113.5136,110.5290,105.8344,99.9788,93.3771,86.4631,79.9967,74.1790,69.2918,65.3802,62.3799,60.0808,58.2116,56.3916,54.6247,52.7802,50.9548,49.3267,47.6611,52.4494,44.5228,42.9679
COG,Congo,Upper,325.2055,315.4683,306.3024,298.0409,288.9649,279.6486,269.2143,258.4547,248.3971,238.2161,228.3615,218.8101,209.7973,201.8246,194.8769,188.9551,183.7735,179.5774,176.5581,173.6217,171.7595,170.4870,169.8004,167.7927,165.3014,161.9741,157.8362,152.6843,147.3490,141.4013,135.9360,129.7867,123.8930,118.3953,113.8621,110.0092,106.8579,104.4838,103.3339,102.9240,103.4685,104.7102,106.6403,109.3351,112.7925,116.6593,120.2900,123.6104,126.2834,127.1219,126.0267,122.7087,117.3520,110.7711,103.5013,96.1511,89.4609,83.4256,78.4163,74.6138,72.0901,70.8668,70.9298,72.0106,73.4232,74.4796,75.8660,76.6372,77.3064,88.0673,77.2155,77.4964
COK,Cook Islands,Lower,,145.7541,143.0994,139.4306,134.7484,129.0663,122.7478,115.5411,108.3897,100.8071,93.4941,86.3295,79.5675,73.2787,67.2972,61.7097,56.4951,51.9796,47.7838,44.0748,40.6520,37.7532,35.2167,33.0890,31.2192,29.6900,28.3671,27.2719,26.3351,25.5259,24.8223,24.1383,23.5554,23.0870,22.6644,22.3072,21.9854,21.8234,21.7239,21.6622,21.5940,21.4871,21.3456,21.1458,20.7847,20.3014,19.6394,18.7907,17.8717,16.9111,16.0139,15.2013,14.3958,13.5958,12.7803,12.0050,11.2220,10.4131,9.6599,8.9357,8.3235,7.7281,7.1958,6.7042,6.2683,5.8402,5.4628,5.1125,4.7718,4.4723,4.1881,3.9309
COK,Cook Islands,Median,,193.1596,182.3395,172.0161,162.2460,152.8744,143.8258,135.1491,126.6792,118.1106,109.9552,102.1960,94.6656,87.5128,80.7802,74.5185,68.5782,63.1091,58.0975,53.4860,49.4189,45.7782,42.5711,39.9321,37.6777,35.7973,34.1780,32.7599,31.4733,30.3272,29.2655,28.3071,27.4533,26.6833,26.0007,25.4016,24.8826,24.4833,24.2162,24.0248,23.9182,23.8299,23.7019,23.4827,23.1064,22.5239,21.7500,20.8562,19.8915,18.9063,17.9975,17.1665,16.3496,15.5662,14.7928,14.0283,13.2896,12.5815,11.8996,11.2891,10.7686,10.2943,9.8688,9.4870,9.1237,8.7954,8.4989,8.1927,7.9083,7.6449,7.3900,7.1650
COK,Cook Islands,Upper,,267.3816,241.6996,219.2655,199.9435,183.6385,169.9386,158.3382,147.5999,138.1890,129.2353,120.6239,112.6760,104.7843,97.1863,89.9715,83.1405,76.6441,70.6276,65.1341,59.9707,55.4963,51.5966,48.3233,45.6089,43.3013,41.3844,39.7396,37.9990,36.4007,34.9540,33.5107,32.1938,31.0228,29.8959,28.8945,28.0503,27.4115,26.9170,26.6530,26.5124,26.4149,26.3170,26.0496,25.6431,25.0016,24.1888,23.2446,22.2102,21.1742,20.2648,19.4426,18.6350,17.8623,17.1177,16.4535,15.7890,15.1869,14.6719,14.2434,13.9237,13.6450,13.5063,13.3893,13.3105,13.2949,13.2979,13.2878,13.2898,13.3131,13.3373,13.3612
CRI,Costa Rica,Lower,123.0933,128.0883,130.5851,130.6163,128.2903,123.7830,117.6119,110.8145,104.1340,98.3974,94.1953,91.5561,90.7228,90.7942,90.2786,88.6183,86.0213,83.2787,80.3796,77.1116,73.3782,68.7746,63.3445,57.1862,50.7744,44.4985,38.5673,33.3089,28.9962,25.8947,23.9775,22.8967,22.4402,22.2756,22.0560,21.5887,20.7814,19.6997,18.5032,17.4157,16.5626,15.8989,15.4071,15.0324,14.7711,14.5962,14.3999,14.1461,13.7919,13.3333,12.8155,12.2989,11.8623,11.5078,11.2410,11.0624,10.9230,10.7968,10.6447,10.4598,10.2364,9.9610,9.6594,9.3466,9.0642,8.8297,8.6118,8.4132,8.1872,7.8961,7.5187,7.0921
CRI,Costa Rica,Median,127.0981,130.9410,133.1754,133.2461,130.8543,126.1557,119.9407,112.9898,106.1927,100.3543,95.9986,93.3190,92.4527,92.4764,91.9999,90.2281,87.6797,84.8617,81.8580,78.5383,74.7536,70.1478,64.5850,58.2925,51.7409,45.3114,39.3000,33.9284,29.5429,26.3963,24.4366,23.3508,22.8753,22.7015,22.4903,22.0012,21.1963,20.0886,18.8754,17.7758,16.9036,16.2326,15.7274,15.3541,15.0949,14.9083,14.7190,14.4550,14.0918,13.6327,13.1090,12.5907,12.1430,11.7848,11.5222,11.3386,11.2017,11.0696,10.9203,10.7344,10.4991,10.2222,9.9168,9.6040,9.3190,9.0799,8.8667,8.6603,8.4400,8.1997,7.9247,7.6475
CRI,Costa Rica,Upper,131.2821,133.8063,135.6964,135.8619,133.4944,128.6290,122.3170,115.1501,108.2087,102.3226,97.7877,95.1405,94.2526,94.2396,93.7308,91.8778,89.3381,86.4499,83.3580,80.0642,76.1818,71.5214,65.7830,59.4062,52.7564,46.1424,40.0478,34.5623,30.1120,26.9097,24.8964,23.8097,23.3159,23.1506,22.9408,22.4181,21.5951,20.4772,19.2468,18.1364,17.2381,16.5697,16.0519,15.6821,15.4286,15.2311,15.0491,14.7692,14.3991,13.9419,13.4110,12.8931,12.4367,12.0704,11.8121,11.6164,11.4826,11.3458,11.1965,11.0110,10.7695,10.4937,10.1770,9.8614,9.5807,9.3386,9.1275,8.9137,8.7027,8.5038,8.3400,8.2231
CIV,Cote d'Ivoire,Lower,,,,,,301.6130,297.8834,293.6843,289.0679,284.1212,278.6893,273.2504,267.7020,262.1301,256.9642,251.6156,246.2679,240.7292,235.0905,229.3494,223.4263,217.0731,210.3522,203.0692,195.4928,187.7951,180.3162,173.2676,166.6438,160.8808,156.2401,152.3541,149.1995,146.6817,144.7446,143.3402,142.5012,141.9430,142.0046,142.4679,142.9627,143.4031,143.7864,143.9436,143.6523,143.0271,141.8303,140.1821,137.9032,135.4045,132.5865,129.6106,126.3778,123.0582,119.5807,115.8616,112.2843,108.5706,104.6092,100.3363,96.4389,92.8947,89.4890,85.8221,81.9520,78.2914,75.0456,71.7021,67.8233,63.5602,59.6863,55.9850
CIV,Cote d'Ivoire,Median,,,,,,361.1809,352.1126,343.7062,334.9413,326.4812,318.2655,310.3689,302.4834,294.7706,287.3948,280.0157,272.8928,265.7690,258.6410,251.6196,244.3700,236.8964,228.9743,220.7006,212.0326,203.4467,194.9869,187.2218,180.1914,174.1507,169.1904,164.9830,161.5241,158.6165,156.2940,154.5926,153.4511,152.7613,152.7058,153.0110,153.4115,153.8220,154.0813,154.2040,153.8760,153.3255,152.2367,150.6432,148.4731,145.8564,142.9373,139.7960,136.4340,132.9957,129.4449,125.6817,122.0934,118.3022,114.3822,110.1506,106.4287,103.1810,100.1354,96.8896,93.5162,90.4680,88.0329,85.5590,82.7799,79.7432,77.2822,74.7853
CIV,Cote d'Ivoire,Upper,,,,,,433.0562,416.3948,401.5212,387.3680,374.5375,362.2437,351.1640,340.3861,329.8325,320.1561,310.9822,302.1318,293.1246,284.7595,276.0732,267.7641,258.8827,249.7195,239.9597,230.3049,220.1751,210.6354,202.1813,194.6972,188.1923,182.8259,178.3499,174.3319,171.2531,168.7048,166.5237,165.0521,164.1946,164.0139,164.3256,164.7190,165.1067,165.2633,165.4578,165.2445,164.7581,163.7966,162.2567,160.1299,157.6628,154.5969,151.2949,147.7979,144.0909,140.4831,136.5393,133.0386,129.2539,125.3804,121.1494,117.7855,114.8287,112.2333,109.5817,106.9468,104.9529,103.5232,102.3842,101.0345,99.9817,99.7830,100.0618
HRV,Croatia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4200,21.4258,20.2810,19.0466,17.7982,16.5940,15.4466,14.3725,13.3764,12.4855,13.5560,11.1102,10.5815,10.1162,9.7115,9.3446,9.0000,8.6740,8.3532,8.0363,7.7264,7.4099,7.1001,6.7896,6.4887,6.1986,5.9223,5.6688,5.4391,5.2378,5.0735,4.9432,4.8449,4.7697,4.7080,4.6506,4.5909,4.5266,4.4500,4.3571,4.2511
HRV,Croatia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6028,22.1428,20.7689,19.4497,18.1798,16.9648,15.8119,14.7279,13.7408,12.8700,13.9891,11.4756,10.9175,10.4305,10.0019,9.6197,9.2697,8.9371,8.6162,8.3004,7.9860,7.6681,7.3470,7.0264,6.7152,6.4212,6.1474,5.8955,5.6700,5.4729,5.3058,5.1723,5.0662,4.9840,4.9187,4.8609,4.8096,4.7626,4.7195,4.6797,4.6401
HRV,Croatia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7829,22.8794,21.2584,19.8695,18.5978,17.3536,16.1800,15.0800,14.0926,13.2231,14.3922,11.8199,11.2443,10.7322,10.2897,9.8978,9.5476,9.2267,8.9112,8.6025,8.2804,7.9589,7.6200,7.2870,6.9629,6.6541,6.3733,6.1134,5.8909,5.6944,5.5269,5.3898,5.2758,5.1910,5.1285,5.0786,5.0446,5.0156,5.0046,5.0234,5.0676
CUB,Cuba,Lower,,,,,,,,,48.3111,47.6667,46.8015,45.8081,44.5752,43.1827,41.6931,40.2171,38.6488,37.1032,35.5938,34.1054,32.6817,31.2444,29.8221,28.4587,27.1066,25.8082,24.5297,23.3423,22.1788,21.0793,20.0309,19.0404,18.0900,17.2238,16.4090,15.6210,14.8594,14.1541,13.4899,12.8560,12.2583,11.6784,11.1376,10.6306,10.1659,9.7231,9.2964,8.9200,8.5744,8.2356,7.9241,7.6231,7.3529,7.1009,6.8677,6.6371,6.4338,6.2439,6.0665,5.8947,5.7490,5.6044,5.4575,5.3205,5.1887,5.0408,4.8894,4.7279,4.5721,4.4042,4.2365,4.0658
CUB,Cuba,Median,,,,,,,,,58.2994,56.0946,54.0010,52.0749,50.1599,48.2548,46.4080,44.6362,42.8824,41.1676,39.4600,37.7864,36.1442,34.5244,32.9308,31.3707,29.8636,28.4194,27.0162,25.6740,24.3914,23.2008,22.0575,20.9787,19.9681,19.0154,18.1092,17.2477,16.4301,15.6511,14.9230,14.2160,13.5568,12.9263,12.3460,11.7989,11.2810,10.8031,10.3503,9.9248,9.5265,9.1568,8.8116,8.4875,8.1835,7.9032,7.6361,7.3842,7.1522,6.9354,6.7275,6.5422,6.3645,6.2010,6.0499,5.9078,5.7762,5.6515,5.5373,5.4302,5.3248,5.2184,5.1150,5.0016
CUB,Cuba,Upper,,,,,,,,,69.3617,65.5277,62.1575,59.1754,56.5668,54.1136,51.9207,49.8992,47.9736,46.1243,44.2878,42.4356,40.6232,38.7693,36.8904,35.0367,33.2734,31.5468,29.9438,28.3763,26.9250,25.5606,24.2884,23.0897,21.9772,20.8969,19.9042,18.9414,18.0355,17.1751,16.3630,15.6282,14.9143,14.2384,13.6036,13.0143,12.4472,11.9305,11.4363,10.9746,10.5343,10.1134,9.7338,9.3715,9.0297,8.7160,8.4231,8.1325,7.8784,7.6381,7.4187,7.2128,7.0262,6.8608,6.7111,6.5794,6.4601,6.3565,6.2795,6.2445,6.2285,6.2512,6.2771,6.3079
CYP,Cyprus,Lower,,,,,,,,,,,,,,,,,,,,,,33.2304,33.0258,31.4830,29.1225,26.5085,23.6651,20.7495,18.9983,18.2006,17.8507,17.3279,16.3992,15.3183,14.0226,12.4323,11.1124,10.3249,10.2915,10.5647,10.6016,10.3828,10.0153,9.5503,9.0058,8.4412,7.9503,7.4384,6.9523,6.4722,6.0113,5.6291,5.2396,4.8597,4.4929,4.1461,3.8493,3.5918,3.3977,3.2330,3.0813,2.9308,2.7703,2.6310,2.5033,2.4150,2.3854,2.3971,2.4179,2.3523,2.2272,2.0801
CYP,Cyprus,Median,,,,,,,,,,,,,,,,,,,,,,38.1992,35.3785,32.9905,30.5484,27.7723,24.7983,22.2089,20.4536,19.4220,18.7864,18.2955,17.5758,16.3162,14.7731,13.3110,12.1121,11.3730,11.1470,11.2210,11.2570,11.0906,10.7270,10.2077,9.6230,9.0443,8.5079,7.9892,7.4738,6.9769,6.5220,6.1114,5.7171,5.3322,4.9551,4.6031,4.2955,4.0283,3.8102,3.6259,3.4566,3.2922,3.1340,2.9901,2.8704,2.7872,2.7489,2.7401,2.7611,2.7981,2.8047,2.7855
CYP,Cyprus,Upper,,,,,,,,,,,,,,,,,,,,,,43.1819,37.8381,34.6030,32.3322,29.4009,25.9468,23.5746,21.8454,20.5340,19.7479,19.4359,18.9472,17.5076,15.6428,14.1328,13.1711,12.5034,12.0457,11.9204,12.1270,11.9728,11.5422,10.9362,10.2867,9.6834,9.1126,8.6055,8.0550,7.5365,7.0600,6.6209,6.2360,5.8286,5.4403,5.0865,4.7668,4.4968,4.2530,4.0482,3.8764,3.6970,3.5402,3.3750,3.2480,3.1665,3.1272,3.1300,3.1808,3.3309,3.6213,3.9614
CZE,Czechia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3737,14.4440,14.2892,14.0712,13.8259,13.5341,13.1479,12.7299,12.2954,11.8537,11.3900,10.7679,10.0097,9.1426,8.2670,7.4675,6.7382,6.1324,5.6345,5.2635,5.0186,4.8107,4.6104,4.4081,4.1963,3.9915,3.7787,3.5856,3.4068,3.2530,3.1351,3.0524,3.0210,3.0256,3.0436,3.0620,3.0488,2.9964,2.8983,2.7507,2.5547
CZE,Czechia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3524,14.9528,14.6567,14.4363,14.1795,13.8377,13.4387,13.0124,12.5713,12.1202,11.6344,11.0306,10.2583,9.3814,8.4995,7.6844,6.9608,6.3410,5.8405,5.4641,5.1947,4.9792,4.7759,4.5668,4.3536,4.1345,3.9189,3.7193,3.5374,3.3840,3.2652,3.1858,3.1509,3.1488,3.1667,3.1864,3.1786,3.1223,3.0223,2.8910,2.7514
CZE,Czechia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4934,15.4831,15.0467,14.8171,14.5474,14.1551,13.7358,13.2888,12.8421,12.3914,11.8932,11.3098,10.5156,9.6245,8.7374,7.9054,7.1834,6.5522,6.0492,5.6600,5.3762,5.1656,4.9567,4.7460,4.5239,4.2923,4.0689,3.8568,3.6684,3.5141,3.3922,3.3163,3.2766,3.2739,3.2973,3.3229,3.3314,3.2657,3.1520,3.0383,2.9540
PRK,Democratic People's Republic of Korea,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5000,27.1000,27.6000,28.8000,30.9000,34.0000,38.1000,42.9000,48.0000,53.0000,57.0000,59.3000,59.3000,57.1000,52.8000,47.0000,40.8000,35.0000,30.4000,27.4000,25.8000,25.3000,25.2000,24.9000,24.3000,23.1000,21.7000,20.2000,18.8000,17.5000,16.5000,15.7000,14.9000,14.2000,13.6000,12.9000,12.1000
PRK,Democratic People's Republic of Korea,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1000,34.7000,35.2000,36.8000,39.5000,43.4000,48.6000,54.8000,61.3000,67.7000,72.8000,75.7000,75.7000,72.9000,67.4000,60.0000,52.1000,44.7000,38.9000,35.0000,33.0000,32.4000,32.2000,31.8000,31.0000,29.5000,27.7000,25.7000,24.0000,22.4000,21.1000,20.0000,19.0000,18.2000,17.3000,16.5000,15.4000
PRK,Democratic People's Republic of Korea,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0000,44.4000,45.0000,47.1000,50.6000,55.6000,62.3000,70.1000,78.5000,86.7000,93.3000,96.9000,96.9000,93.3000,86.3000,76.9000,66.6000,57.2000,49.8000,44.8000,42.2000,41.4000,41.3000,40.8000,39.7000,37.8000,35.5000,33.0000,30.7000,28.7000,27.0000,25.6000,24.4000,23.2000,22.2000,21.2000,19.7000
COD,Democratic Republic of the Congo,Lower,,,,,,,,,,,,,,,,,,,,189.9080,190.7218,191.2566,191.7414,191.0240,190.4306,189.7125,188.4686,187.0948,185.6007,184.2810,182.7547,180.9931,179.4916,178.0290,176.6934,175.1437,173.8657,172.4111,171.0942,169.3222,167.7119,166.0279,164.3624,162.6892,161.1161,159.5457,157.4137,154.8624,152.0243,148.7782,145.1447,141.0690,136.8024,132.3259,127.5498,122.5323,117.4615,112.0862,106.6770,101.2113,95.6173,90.3308,85.1590,80.2751,75.4794,71.0668,66.3180,62.0264,57.9941,53.9967,50.5561,46.9355
COD,Democratic Republic of the Congo,Median,,,,,,,,,,,,,,,,,,,,250.6862,247.4325,244.2011,240.6709,237.0436,233.3651,229.5717,225.9268,222.3268,218.7235,215.2354,212.0275,208.8877,205.8289,202.8058,200.1166,197.7024,195.3683,193.1946,190.9074,188.6225,186.2979,184.0010,181.8680,179.7694,177.8240,175.8515,173.5978,170.9701,167.7988,164.1683,160.0834,155.8137,151.2081,146.5282,141.7525,136.8833,132.2382,127.5447,123.0215,118.7653,114.6003,110.6740,106.8191,103.2863,99.7372,96.4925,93.4216,90.2607,87.2430,84.4041,81.6798,78.9605
COD,Democratic Republic of the Congo,Upper,,,,,,,,,,,,,,,,,,,,327.2816,316.5113,307.7340,299.0738,290.9771,282.4502,275.0997,268.0998,261.4074,255.3227,249.4279,244.2183,238.6961,233.6701,229.3130,225.0689,221.3407,217.8524,214.6470,211.4588,208.3450,205.4942,202.8170,200.3063,198.1190,196.0103,193.8465,191.5099,188.7339,185.0244,181.2651,176.8785,172.4733,167.4829,162.3363,157.7514,152.9889,148.6124,144.8373,141.5320,138.6079,136.1569,133.7377,131.5489,130.3036,129.8577,129.2847,129.8113,130.0033,130.4056,130.8040,131.2918,131.8019
DNK,Denmark,Lower,31.9786,32.2727,31.8938,30.9822,29.8399,28.6494,27.5201,26.4635,25.6918,25.0838,24.5047,23.9492,23.2925,22.5676,21.7077,20.7028,19.6282,18.5692,17.7331,16.9970,16.2279,15.3933,14.4973,13.6026,12.7542,11.9726,11.3193,10.7625,10.3235,9.9601,9.6714,9.4459,9.2919,9.2376,9.2648,9.3388,9.4178,9.4126,9.2914,9.0323,8.6393,8.1588,7.6202,7.1180,6.6757,6.3134,6.0359,5.8220,5.6676,5.5466,5.4326,5.3206,5.1794,5.0224,4.8413,4.6538,4.4704,4.2928,4.1399,4.0191,3.9394,3.9113,3.9088,3.9187,3.9200,3.9006,3.8607,3.7952,3.7112,3.6034,3.4729,3.3128
DNK,Denmark,Median,34.0364,33.3896,32.6326,31.6404,30.4812,29.2560,28.0690,27.0369,26.2223,25.5788,25.0113,24.4261,23.7797,23.0303,22.1462,21.1351,20.0344,18.9934,18.1311,17.3813,16.6132,15.7553,14.8508,13.9434,13.0807,12.3007,11.6392,11.0804,10.6256,10.2632,9.9750,9.7523,9.6138,9.5675,9.5889,9.6521,9.7135,9.7134,9.5964,9.3341,8.9299,8.4200,7.8758,7.3631,6.9142,6.5469,6.2590,6.0418,5.8778,5.7483,5.6336,5.5159,5.3803,5.2155,5.0330,4.8385,4.6484,4.4731,4.3207,4.2018,4.1240,4.0877,4.0829,4.0888,4.0930,4.0771,4.0338,3.9674,3.8772,3.7794,3.6787,3.5842
DNK,Denmark,Upper,36.0712,34.5568,33.3816,32.3097,31.1130,29.8713,28.6205,27.5836,26.7566,26.0983,25.5263,24.9193,24.2734,23.4985,22.6081,21.5711,20.4330,19.4188,18.5300,17.7710,17.0061,16.1233,15.2103,14.2848,13.4103,12.6321,11.9407,11.3877,10.9257,10.5666,10.2854,10.0615,9.9289,9.8775,9.8921,9.9663,10.0293,10.0503,9.9252,9.6569,9.2326,8.6866,8.1283,7.6038,7.1539,6.7795,6.4812,6.2596,6.0926,5.9637,5.8471,5.7242,5.5933,5.4249,5.2312,5.0313,4.8360,4.6591,4.5033,4.3830,4.3069,4.2649,4.2593,4.2657,4.2751,4.2655,4.2226,4.1549,4.0621,3.9658,3.8991,3.8702
DJI,Djibouti,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1543,131.5864,130.6725,129.1189,127.2327,124.5980,121.9797,119.3150,116.4230,113.6278,110.8907,108.2289,105.3947,103.1827,101.3615,99.5997,98.5806,97.4106,96.0682,94.7420,93.2110,91.7653,90.0483,88.0877,86.0393,83.8306,81.5033,78.8953,76.3668,73.8740,71.2525,68.7481,65.9974,62.8141,59.5357,56.4030,53.2121,50.1099,46.9256,44.1241,41.5378,38.7741,36.2969,33.9775,31.7561,29.8053
DJI,Djibouti,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6890,167.8678,163.0711,158.4803,154.2650,149.8931,145.7608,141.4963,137.4665,133.5673,129.7869,126.3597,123.2057,120.3609,117.8185,115.6070,113.7048,112.1051,110.6873,109.3300,107.9185,106.3500,104.6635,102.6816,100.5713,98.3505,95.9426,93.4186,90.9943,88.5093,86.0821,83.6737,81.2491,78.8745,76.5079,74.3135,72.1631,69.8844,67.8444,65.6322,63.7892,61.9220,59.9413,57.9238,55.9509,54.1412
DJI,Djibouti,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,227.4739,215.5346,204.3535,195.5665,187.4470,180.5044,174.2666,168.3104,162.4126,157.1378,152.3054,147.7922,143.5367,139.9480,136.6352,133.7840,131.4324,129.7892,128.3941,127.4336,126.3012,125.1179,123.4978,121.5058,119.1486,116.6793,114.2055,111.3340,109.0060,106.5390,104.0558,102.1567,100.1794,99.1324,98.0651,97.2260,96.2151,95.6326,95.2178,95.3024,95.2488,95.1889,95.1327,95.4187,95.3157,95.8282
